order_id,customer_id,customer_name,product_name,category,quantity,unit_price,order_date,status
ZPT101242,CUST4235,Anita Dubey,Paper Boat Aam Panna 250ml,Juices,7,599.42,2024-08-05,Returned
ZPT101243,CUST3344,Riya Desai,Dettol Soap 75g,Personal Care,3,541.36,2024-03-31,Returned
ZPT101244,CUST1361,Anjali Menon,Sprite 750ml,Cold Drinks,2,15.48,2024-06-07,Pending
ZPT101245,CUST1682,Rajesh Sinha,Amul Milk 1L,Dairy,10,875.41,2023-05-03,Delivered
ZPT101246,CUST3092,Preeti Trivedi,Lays Cream Onion 26g,Snacks,3,276.69,2024-10-29,Cancelled
ZPT101247,CUST4400,Aditi Choudhary,Fortune Rice 5kg,Staples,3,878.02,2023-06-03,Cancelled
ZPT101248,CUST2900,Swati Kulkarni,Parle-G Biscuits 100g,Biscuits,7,533.76,2024-03-20,Delivered
ZPT101249,CUST1075,Arjun Patel,Aashirvaad Atta 5kg,Staples,4,659.36,2024-10-10,Delivered
ZPT101250,CUST2513,Suresh Rao,Hide & Seek Biscuits 100g,Biscuits,10,777.14,2024-07-24,Processing
ZPT101251,CUST1625,Aditi Choudhary,Lays Cream Onion 26g,Snacks,9,986.84,2023-10-27,Processing
ZPT101252,CUST4601,Varun Saxena,Good Day Cashew 87g,Biscuits,2,511.38,2024-06-01,Pending
ZPT101253,CUST2531,Vijay Kumar,Lay's Classic Chips 26g,Snacks,3,838.73,2023-12-11,Cancelled
ZPT101254,CUST2496,Simran Kaur,Ariel Washing Powder 500g,Cleaning,1,923.2,2023-11-29,Delivered
ZPT101255,CUST1089,Neha Gupta,Fortune Sunflower Oil 1L,Oils,3,708.78,2023-09-23,Pending
ZPT101256,CUST4504,Kavya Nair,Saffola Gold Oil 1L,Oils,2,746.69,2024-09-30,Delivered
ZPT101257,CUST3715,Preeti Trivedi,Fortune Rice 5kg,Staples,3,930.21,2024-11-02,Delivered
ZPT101258,CUST4492,Harsh Malhotra,Vim Dishwash Bar 200g,Cleaning,5,858.43,2024-12-16,Delivered
ZPT101259,CUST4147,Nisha Pandey,Ariel Washing Powder 500g,Cleaning,3,158.34,2023-02-05,Delivered
ZPT101260,CUST1234,Nikhil Chopra,Red Bull 250ml,Energy Drinks,1,344.96,2024-07-04,Pending
ZPT101261,CUST2475,Deepak Mishra,Kellogg's Corn Flakes 250g,Breakfast,2,658.48,2024-09-05,Processing
ZPT101262,CUST2554,Swati Kulkarni,Red Bull 250ml,Energy Drinks,10,660.73,2023-07-23,Cancelled
ZPT101263,CUST2979,Sunita Rawat,Colgate Toothpaste 200g,Personal Care,4,672.97,2024-04-11,Pending
ZPT101264,CUST4750,Kavya Nair,Lays Cream Onion 26g,Snacks,1,300.6,2024-11-27,Delivered
ZPT101265,CUST2038,Pranav Jain,Coca-Cola 1.25L,Cold Drinks,5,642.06,2024-12-30,Delivered
ZPT101266,CUST2522,Arjun Patel,Fortune Sunflower Oil 1L,Oils,7,973.07,2023-02-02,Delivered
ZPT101267,CUST1491,Riya Desai,Harpic Toilet Cleaner 500ml,Cleaning,4,388.32,2024-08-02,Pending
ZPT101268,CUST4595,Priya Mehta,Sunfeast Dark Fantasy 75g,Biscuits,7,249.15,2023-04-28,Delivered
ZPT101269,CUST2691,Farhan Qureshi,Nescafe Classic 50g,Beverages,4,20.37,2023-08-13,Pending
ZPT101270,CUST2011,Sneha Iyer,Vim Dishwash Bar 200g,Cleaning,10,281.65,2024-10-31,Delivered
ZPT101271,CUST2310,Arjun Patel,Aashirvaad Atta 5kg,Staples,8,667.7,2024-08-08,Delivered
ZPT101272,CUST2575,Kavya Nair,Mother Dairy Curd 400g,Dairy,4,874.11,2023-01-16,Delivered
ZPT101273,CUST1599,Kiran Nair,Kellogg's Corn Flakes 250g,Breakfast,10,566.52,2024-03-22,Delivered
ZPT101274,CUST2775,Rahul Joshi,Fortune Sunflower Oil 1L,Oils,9,255.47,2024-10-25,Returned
ZPT101275,CUST2007,Anita Dubey,Maggi Noodles 70g,Instant Food,6,446.69,2023-03-17,Delivered
ZPT101276,CUST1724,Sanjay Das,Haldiram Bhujia 200g,Snacks,4,564.43,2024-06-29,Processing
ZPT101277,CUST2647,Vijay Kumar,Haldiram Bhujia 200g,Snacks,5,352.05,2023-10-14,Delivered
ZPT101278,CUST1123,Neha Gupta,India Gate Basmati 1kg,Staples,7,223.93,2024-02-04,Delivered
ZPT101279,CUST1481,Pooja Reddy,Vim Dishwash Bar 200g,Cleaning,1,237.78,2024-03-21,Delivered
ZPT101280,CUST3102,Ananya Singh,Real Fruit Juice 1L,Juices,6,614.77,2024-08-23,Delivered
ZPT101281,CUST2177,Rahul Joshi,Britannia Bread 400g,Bakery,2,806.38,2023-04-17,Delivered
ZPT101282,CUST4054,Neha Gupta,Saffola Gold Oil 1L,Oils,2,675.33,2023-08-07,Delivered
ZPT101283,CUST1441,Vijay Kumar,Sprite 750ml,Cold Drinks,6,334.67,2023-11-05,Delivered
ZPT101284,CUST4365,Anjali Menon,Fortune Rice 5kg,Staples,7,399.93,2023-10-25,Delivered
ZPT101285,CUST3327,Anita Dubey,Bournvita 500g,Beverages,3,658.57,2024-01-20,Delivered
ZPT101286,CUST3259,Lakshmi Bose,Ariel Washing Powder 500g,Cleaning,2,368.21,2023-09-05,Processing
ZPT101287,CUST3558,Varun Saxena,Tropicana Guava 1L,Juices,1,450.22,2024-02-08,Delivered
ZPT101288,CUST4113,Swati Kulkarni,Haldiram Bhujia 200g,Snacks,9,632.86,2024-06-01,Delivered
ZPT101289,CUST4961,Gaurav Kapoor,Real Fruit Juice 1L,Juices,7,690.0,2024-11-30,Delivered
ZPT101290,CUST1332,Farhan Qureshi,Dettol Soap 75g,Personal Care,3,294.66,2024-05-16,Delivered
ZPT101291,CUST3387,Pooja Reddy,Amul Butter 500g,Dairy,6,18.64,2023-12-23,Delivered
ZPT101292,CUST4930,Sunita Rawat,Britannia Bread 400g,Bakery,5,621.37,2023-10-14,Delivered
ZPT101293,CUST1943,Preeti Trivedi,Too Yumm Multigrain 60g,Snacks,1,208.17,2023-07-26,Processing
ZPT101294,CUST1846,Harsh Malhotra,Maggi Noodles 70g,Instant Food,9,455.89,2023-01-31,Delivered
ZPT101295,CUST2805,Swati Kulkarni,Harpic Toilet Cleaner 500ml,Cleaning,8,46.98,2024-01-09,Returned
ZPT101296,CUST2805,Pooja Reddy,Parle-G Biscuits 100g,Biscuits,3,532.24,2024-02-23,Delivered
ZPT101297,CUST2461,Nisha Pandey,Minute Maid Orange 1L,Juices,8,427.81,2023-06-19,Delivered
ZPT101298,CUST4640,Mohit Bhatt,Too Yumm Multigrain 60g,Snacks,4,545.3,2024-06-24,Processing
ZPT101299,CUST4187,Rajesh Sinha,Saffola Gold Oil 1L,Oils,10,468.22,2023-04-12,Cancelled
ZPT101300,CUST4179,Vijay Kumar,Ariel Washing Powder 500g,Cleaning,9,952.36,2024-03-30,Cancelled
ZPT101301,CUST1859,Manish Tiwari,Too Yumm Multigrain 60g,Snacks,2,356.4,2023-03-11,Delivered
ZPT101302,CUST2222,Sunita Rawat,Hide & Seek Biscuits 100g,Biscuits,2,398.15,2024-04-28,Pending
ZPT101303,CUST3090,Neha Gupta,Amul Milk 1L,Dairy,2,412.34,2024-07-20,Delivered
ZPT101304,CUST4069,Priya Mehta,Kellogg's Corn Flakes 250g,Breakfast,6,387.87,2024-03-04,Returned
ZPT101305,CUST3723,Preeti Trivedi,Tata Salt 1kg,Staples,10,208.41,2023-04-13,Pending
ZPT101306,CUST4855,Meera Thomas,Ariel Washing Powder 500g,Cleaning,9,805.03,2023-12-16,Returned
ZPT101307,CUST1428,Divya Pillai,Dettol Soap 75g,Personal Care,1,968.76,2023-07-16,Processing
ZPT101308,CUST1842,Rohan Verma,Sprite 750ml,Cold Drinks,2,474.32,2024-05-01,Delivered
ZPT101309,CUST1447,Mohit Bhatt,Too Yumm Multigrain 60g,Snacks,7,108.6,2023-03-31,Processing
ZPT101310,CUST1539,Divya Pillai,Surf Excel 1kg,Cleaning,8,900.03,2024-05-15,Cancelled
ZPT101311,CUST4641,Sneha Iyer,Tata Salt 1kg,Staples,10,556.15,2024-02-18,Processing
ZPT101312,CUST2936,Vijay Kumar,Pilsbury Maida 1kg,Staples,7,667.01,2024-04-26,Returned
ZPT101313,CUST4000,Rohan Verma,Good Day Cashew 87g,Biscuits,2,380.07,2023-07-18,Processing
ZPT101314,CUST4770,Pranav Jain,Colgate Toothpaste 200g,Personal Care,4,173.87,2024-06-12,Pending
ZPT101315,CUST1028,Anita Dubey,Minute Maid Orange 1L,Juices,3,554.51,2023-12-15,Cancelled
ZPT101316,CUST2673,Gaurav Kapoor,Too Yumm Multigrain 60g,Snacks,4,902.77,2023-11-02,Processing
ZPT101317,CUST1183,Pranav Jain,Tropicana Guava 1L,Juices,8,954.1,2024-10-05,Cancelled
ZPT101318,CUST1742,Simran Kaur,Fortune Sunflower Oil 1L,Oils,7,534.4,2023-03-14,Delivered
ZPT101319,CUST2658,Bhavna Yadav,Saffola Gold Oil 1L,Oils,5,748.52,2023-10-09,Delivered
ZPT101320,CUST2347,Preeti Trivedi,India Gate Basmati 1kg,Staples,7,490.18,2023-08-06,Delivered
ZPT101321,CUST2552,Amit Sharma,Ariel Washing Powder 500g,Cleaning,9,916.65,2024-08-24,Delivered
ZPT101322,CUST4884,Neha Gupta,Colgate Toothpaste 200g,Personal Care,8,40.5,2023-12-23,Delivered
ZPT101323,CUST1574,Farhan Qureshi,Parle-G Biscuits 100g,Biscuits,9,115.04,2023-05-04,Returned
ZPT101324,CUST3585,Rahul Joshi,Paper Boat Aam Panna 250ml,Juices,4,883.77,2023-06-25,Delivered
ZPT101325,CUST4811,Gaurav Kapoor,Sunfeast Dark Fantasy 75g,Biscuits,10,929.51,2024-08-18,Delivered
ZPT101326,CUST3389,Kiran Nair,Harpic Toilet Cleaner 500ml,Cleaning,8,735.38,2023-10-08,Delivered
ZPT101327,CUST1520,Simran Kaur,Sunfeast Dark Fantasy 75g,Biscuits,1,821.75,2024-05-15,Cancelled
ZPT101328,CUST1163,Simran Kaur,Good Day Cashew 87g,Biscuits,9,662.29,2023-05-22,Delivered
ZPT101329,CUST1044,Mohit Bhatt,Minute Maid Orange 1L,Juices,8,744.33,2024-09-09,Returned
ZPT101330,CUST1898,Pooja Reddy,Haldiram Bhujia 200g,Snacks,2,396.8,2024-08-04,Processing
ZPT101331,CUST4866,Vijay Kumar,Nescafe Classic 50g,Beverages,1,286.93,2023-05-09,Processing
ZPT101332,CUST1219,Rajesh Sinha,Coca-Cola 1.25L,Cold Drinks,1,30.49,2024-04-06,Returned
ZPT101333,CUST2146,Sneha Iyer,Aashirvaad Atta 5kg,Staples,4,808.71,2024-03-12,Pending
ZPT101334,CUST4632,Nikhil Chopra,Saffola Gold Oil 1L,Oils,6,698.89,2023-03-09,Returned
ZPT101335,CUST1932,Tarun Banerjee,Harpic Toilet Cleaner 500ml,Cleaning,2,545.79,2024-11-14,Delivered
ZPT101336,CUST2656,Suresh Rao,Lays Cream Onion 26g,Snacks,4,772.59,2023-10-25,Delivered
ZPT101337,CUST3367,Sunita Rawat,Dettol Soap 75g,Personal Care,4,548.38,2024-01-21,Cancelled
ZPT101338,CUST1648,Rohan Verma,Colgate Toothpaste 200g,Personal Care,7,669.77,2024-05-31,Delivered
ZPT101339,CUST4162,Gaurav Kapoor,Kellogg's Corn Flakes 250g,Breakfast,3,334.58,2024-11-18,Delivered
ZPT101340,CUST1614,Preeti Trivedi,Tata Salt 1kg,Staples,9,972.09,2023-01-08,Cancelled
ZPT101341,CUST1551,Bhavna Yadav,Lays Cream Onion 26g,Snacks,6,514.07,2024-03-12,Processing
ZPT101342,CUST1985,Rajesh Sinha,India Gate Basmati 1kg,Staples,6,87.63,2024-07-20,Pending
ZPT101343,CUST1169,Amit Sharma,Real Fruit Juice 1L,Juices,7,211.77,2024-03-18,Processing
ZPT101344,CUST3051,Rohan Verma,Kellogg's Corn Flakes 250g,Breakfast,3,396.61,2023-04-24,Delivered
ZPT101345,CUST2798,Amit Sharma,Fortune Rice 5kg,Staples,5,124.19,2023-07-21,Delivered
ZPT101346,CUST1826,Bhavna Yadav,Haldiram Bhujia 200g,Snacks,9,593.08,2023-11-21,Pending
ZPT101347,CUST4895,Rahul Joshi,Amul Butter 500g,Dairy,7,631.26,2024-03-22,Delivered
ZPT101348,CUST1940,Rohan Verma,Mother Dairy Curd 400g,Dairy,3,94.61,2023-05-22,Delivered
ZPT101349,CUST4030,Neha Gupta,Dettol Soap 75g,Personal Care,9,451.74,2024-01-08,Delivered
ZPT101350,CUST1846,Varun Saxena,Fortune Rice 5kg,Staples,9,148.41,2023-11-27,Processing
ZPT101351,CUST1351,Amit Sharma,Minute Maid Orange 1L,Juices,9,521.61,2024-01-09,Delivered
ZPT101352,CUST3430,Farhan Qureshi,Dettol Soap 75g,Personal Care,6,922.06,2023-02-03,Cancelled
ZPT101353,CUST3070,Simran Kaur,Haldiram Bhujia 200g,Snacks,4,459.23,2024-08-09,Cancelled
ZPT101354,CUST2381,Swati Kulkarni,Hide & Seek Biscuits 100g,Biscuits,7,416.47,2024-01-30,Cancelled
ZPT101355,CUST4981,Sneha Iyer,Surf Excel 1kg,Cleaning,1,978.19,2023-08-31,Returned
ZPT101356,CUST1445,Priya Mehta,Vim Dishwash Bar 200g,Cleaning,10,400.88,2024-04-26,Delivered
ZPT101357,CUST4431,Meera Thomas,Saffola Gold Oil 1L,Oils,1,172.75,2024-06-18,Delivered
ZPT101358,CUST4170,Swati Kulkarni,Red Bull 250ml,Energy Drinks,5,959.84,2024-06-25,Cancelled
ZPT101359,CUST3687,Amit Sharma,Tata Salt 1kg,Staples,8,119.08,2023-01-12,Delivered
ZPT101360,CUST4044,Mohit Bhatt,Parle-G Biscuits 100g,Biscuits,2,475.35,2024-10-05,Delivered
ZPT101361,CUST1795,Anita Dubey,Harpic Toilet Cleaner 500ml,Cleaning,6,692.22,2023-12-09,Processing
ZPT101362,CUST4954,Sneha Iyer,Surf Excel 1kg,Cleaning,6,902.12,2023-12-24,Delivered
ZPT101363,CUST1208,Riya Desai,Sprite 750ml,Cold Drinks,8,988.34,2023-12-11,Cancelled
ZPT101364,CUST2509,Nisha Pandey,Surf Excel 1kg,Cleaning,4,109.82,2023-09-14,Delivered
ZPT101365,CUST2296,Neha Gupta,Dove Shampoo 180ml,Personal Care,8,66.85,2024-04-25,Returned
ZPT101366,CUST4851,Sanjay Das,Coca-Cola 1.25L,Cold Drinks,10,256.92,2023-07-04,Pending
ZPT101367,CUST1980,Meera Thomas,Ariel Washing Powder 500g,Cleaning,6,739.6,2024-12-25,Returned
ZPT101368,CUST1776,Sneha Iyer,Saffola Gold Oil 1L,Oils,6,400.51,2024-01-06,Returned
ZPT101369,CUST1156,Kiran Nair,Minute Maid Orange 1L,Juices,10,295.12,2023-08-09,Delivered
ZPT101370,CUST4828,Manish Tiwari,Sunfeast Dark Fantasy 75g,Biscuits,9,100.57,2023-06-22,Cancelled
ZPT101371,CUST2231,Rohan Verma,Real Fruit Juice 1L,Juices,5,269.62,2024-10-22,Delivered
ZPT101372,CUST2731,Nisha Pandey,Maggi Noodles 70g,Instant Food,8,91.24,2023-08-05,Delivered
ZPT101373,CUST3472,Ananya Singh,Too Yumm Multigrain 60g,Snacks,8,508.16,2023-11-04,Delivered
ZPT101374,CUST1809,Gaurav Kapoor,Colgate Toothpaste 200g,Personal Care,8,626.04,2024-12-01,Delivered
ZPT101375,CUST4436,Gaurav Kapoor,Haldiram Bhujia 200g,Snacks,2,107.67,2023-06-07,Delivered
ZPT101376,CUST2397,Farhan Qureshi,Vim Dishwash Bar 200g,Cleaning,8,955.12,2024-06-20,Delivered
ZPT101377,CUST4043,Varun Saxena,Red Bull 250ml,Energy Drinks,7,170.3,2024-12-07,Returned
ZPT101378,CUST1679,Vijay Kumar,Coca-Cola 1.25L,Cold Drinks,10,257.26,2023-08-21,Processing
ZPT101379,CUST2002,Rajesh Sinha,Red Bull 250ml,Energy Drinks,3,913.99,2024-10-28,Processing
ZPT101380,CUST4242,Gaurav Kapoor,Dove Shampoo 180ml,Personal Care,2,582.72,2024-01-02,Delivered
ZPT101381,CUST3693,Anita Dubey,Tropicana Guava 1L,Juices,10,128.18,2023-09-26,Delivered
ZPT101382,CUST1285,Sunita Rawat,Colgate Toothpaste 200g,Personal Care,3,540.91,2024-10-16,Delivered
ZPT101383,CUST4133,Tarun Banerjee,Quaker Oats 500g,Breakfast,1,172.73,2024-09-09,Returned
ZPT101384,CUST2691,Varun Saxena,Amul Butter 500g,Dairy,5,70.2,2024-01-31,Pending
ZPT101385,CUST1606,Bhavna Yadav,Dove Shampoo 180ml,Personal Care,5,631.27,2023-08-13,Delivered
ZPT101386,CUST4171,Nisha Pandey,India Gate Basmati 1kg,Staples,2,597.2,2024-05-09,Delivered
ZPT101387,CUST4799,Deepak Mishra,Fortune Sunflower Oil 1L,Oils,1,785.72,2024-04-09,Pending
ZPT101388,CUST2206,Anita Dubey,Lay's Classic Chips 26g,Snacks,10,802.7,2024-01-14,Processing
ZPT101389,CUST1613,Rohan Verma,Red Bull 250ml,Energy Drinks,9,349.42,2024-03-02,Delivered
ZPT101390,CUST4626,Kiran Nair,Too Yumm Multigrain 60g,Snacks,8,344.0,2024-05-19,Returned
ZPT101391,CUST3280,Nisha Pandey,Mother Dairy Curd 400g,Dairy,2,65.55,2023-01-31,Delivered
ZPT101392,CUST3778,Gaurav Kapoor,Mother Dairy Curd 400g,Dairy,2,475.1,2023-05-06,Delivered
ZPT101393,CUST1565,Meera Thomas,Minute Maid Orange 1L,Juices,9,355.45,2023-12-31,Delivered
ZPT101394,CUST3237,Swati Kulkarni,Parle-G Biscuits 100g,Biscuits,4,261.67,2023-04-08,Pending
ZPT101395,CUST1006,Rohan Verma,Sunfeast Dark Fantasy 75g,Biscuits,9,110.38,2023-06-29,Returned
ZPT101396,CUST3460,Mohit Bhatt,Epigamia Greek Yogurt 90g,Dairy,5,592.74,2023-07-22,Cancelled
ZPT101397,CUST1761,Bhavna Yadav,Colgate Toothpaste 200g,Personal Care,7,69.5,2023-09-10,Returned
ZPT101398,CUST3818,Anita Dubey,India Gate Basmati 1kg,Staples,4,471.39,2023-09-10,Pending
ZPT101399,CUST4163,Vijay Kumar,Epigamia Greek Yogurt 90g,Dairy,7,549.86,2023-06-07,Processing
ZPT101400,CUST3254,Lakshmi Bose,Saffola Gold Oil 1L,Oils,9,37.18,2024-03-31,Cancelled
ZPT101401,CUST4796,Bhavna Yadav,Colgate Toothpaste 200g,Personal Care,10,512.56,2024-07-02,Cancelled
ZPT101402,CUST2448,Deepak Mishra,Tropicana Guava 1L,Juices,1,52.51,2023-08-07,Delivered
ZPT101403,CUST3855,Priya Mehta,Nescafe Classic 50g,Beverages,4,925.78,2023-02-05,Delivered
ZPT101404,CUST2726,Tarun Banerjee,Minute Maid Orange 1L,Juices,7,773.22,2023-08-11,Returned
ZPT101405,CUST1412,Rahul Joshi,India Gate Basmati 1kg,Staples,3,87.17,2024-09-24,Delivered
ZPT101406,CUST1175,Varun Saxena,Tata Salt 1kg,Staples,3,536.06,2024-12-20,Cancelled
ZPT101407,CUST4628,Nisha Pandey,Britannia Bread 400g,Bakery,4,846.36,2023-07-24,Delivered
ZPT101408,CUST4010,Arjun Patel,Epigamia Greek Yogurt 90g,Dairy,3,758.74,2024-01-25,Delivered
ZPT101409,CUST3693,Shreya Agarwal,Nescafe Classic 50g,Beverages,9,537.05,2024-08-23,Delivered
ZPT101410,CUST3015,Varun Saxena,Nescafe Classic 50g,Beverages,10,468.27,2024-10-19,Delivered
ZPT101411,CUST1769,Pranav Jain,Pilsbury Maida 1kg,Staples,9,684.27,2023-09-07,Delivered
ZPT101412,CUST2730,Preeti Trivedi,Vim Dishwash Bar 200g,Cleaning,6,451.08,2023-02-14,Pending
ZPT101413,CUST4153,Rohan Verma,Britannia Bread 400g,Bakery,3,505.98,2024-12-31,Delivered
ZPT101414,CUST4713,Suresh Rao,Haldiram Bhujia 200g,Snacks,3,152.2,2023-03-08,Returned
ZPT101415,CUST3693,Swati Kulkarni,Britannia Bread 400g,Bakery,5,867.23,2023-01-17,Delivered
ZPT101416,CUST3093,Mohit Bhatt,Parle-G Biscuits 100g,Biscuits,8,555.28,2024-01-26,Delivered
ZPT101417,CUST3818,Preeti Trivedi,Paper Boat Aam Panna 250ml,Juices,2,950.38,2024-08-10,Delivered
ZPT101418,CUST2325,Pranav Jain,Maggi Noodles 70g,Instant Food,8,369.33,2023-01-29,Delivered
ZPT101419,CUST3559,Harsh Malhotra,Paper Boat Aam Panna 250ml,Juices,10,283.58,2024-06-30,Returned
ZPT101420,CUST2909,Manish Tiwari,Tata Salt 1kg,Staples,9,35.34,2024-04-19,Delivered
ZPT101421,CUST3625,Sunita Rawat,Epigamia Greek Yogurt 90g,Dairy,10,361.75,2024-04-27,Delivered
ZPT101422,CUST4203,Farhan Qureshi,Britannia Bread 400g,Bakery,2,371.44,2024-07-11,Delivered
ZPT101423,CUST1804,Suresh Rao,Real Fruit Juice 1L,Juices,8,304.06,2024-06-24,Delivered
ZPT101424,CUST4415,Mohit Bhatt,Haldiram Bhujia 200g,Snacks,8,649.96,2024-10-22,Delivered
ZPT101425,CUST3412,Rohan Verma,Vim Dishwash Bar 200g,Cleaning,10,359.56,2024-03-19,Processing
ZPT101426,CUST4749,Anjali Menon,Paper Boat Aam Panna 250ml,Juices,4,608.04,2024-11-14,Cancelled
ZPT101427,CUST3540,Bhavna Yadav,Nescafe Classic 50g,Beverages,5,48.44,2024-01-29,Delivered
ZPT101428,CUST3739,Suresh Rao,Aashirvaad Atta 5kg,Staples,4,749.63,2023-01-31,Delivered
ZPT101429,CUST1979,Sunita Rawat,Harpic Toilet Cleaner 500ml,Cleaning,7,603.21,2024-02-05,Delivered
ZPT101430,CUST4568,Priya Mehta,Amul Butter 500g,Dairy,10,31.5,2024-10-11,Cancelled
ZPT101431,CUST2736,Riya Desai,Good Day Cashew 87g,Biscuits,9,460.4,2024-01-16,Pending
ZPT101432,CUST2808,Aditi Choudhary,Kellogg's Corn Flakes 250g,Breakfast,8,183.56,2024-01-22,Delivered
ZPT101433,CUST1697,Aditi Choudhary,Coca-Cola 1.25L,Cold Drinks,10,616.34,2023-05-23,Delivered
ZPT101434,CUST3012,Preeti Trivedi,Amul Milk 1L,Dairy,7,370.72,2024-12-06,Processing
ZPT101435,CUST1434,Priya Mehta,Too Yumm Multigrain 60g,Snacks,7,212.86,2024-11-04,Delivered
ZPT101436,CUST1807,Pooja Reddy,Lays Cream Onion 26g,Snacks,10,476.96,2023-01-26,Delivered
ZPT101437,CUST4161,Rajesh Sinha,Kellogg's Corn Flakes 250g,Breakfast,3,924.27,2024-10-29,Cancelled
ZPT101438,CUST2483,Pranav Jain,Vim Dishwash Bar 200g,Cleaning,10,111.24,2024-06-15,Delivered
ZPT101439,CUST3933,Suresh Rao,Sunfeast Dark Fantasy 75g,Biscuits,2,540.66,2024-01-19,Delivered
ZPT101440,CUST3132,Nikhil Chopra,Ariel Washing Powder 500g,Cleaning,7,208.66,2023-09-28,Delivered
ZPT101441,CUST3756,Divya Pillai,Pilsbury Maida 1kg,Staples,9,434.1,2024-03-15,Pending
ZPT101442,CUST2723,Nisha Pandey,Hide & Seek Biscuits 100g,Biscuits,4,606.97,2024-01-03,Cancelled
ZPT101443,CUST4901,Deepak Mishra,Bournvita 500g,Beverages,5,649.59,2024-01-22,Cancelled
ZPT101444,CUST1432,Lakshmi Bose,Epigamia Greek Yogurt 90g,Dairy,4,786.64,2023-09-21,Delivered
ZPT101445,CUST3166,Swati Kulkarni,Maggi Noodles 70g,Instant Food,9,693.45,2023-03-06,Delivered
ZPT101446,CUST1839,Vijay Kumar,India Gate Basmati 1kg,Staples,7,386.39,2024-09-03,Delivered
ZPT101447,CUST2147,Swati Kulkarni,Quaker Oats 500g,Breakfast,7,506.48,2024-11-25,Delivered
ZPT101448,CUST4325,Tarun Banerjee,Fortune Sunflower Oil 1L,Oils,7,220.26,2023-04-21,Processing
ZPT101449,CUST1992,Riya Desai,Britannia Bread 400g,Bakery,3,826.75,2024-02-11,Delivered
ZPT101450,CUST2336,Neha Gupta,Hide & Seek Biscuits 100g,Biscuits,2,797.17,2024-04-21,Delivered
ZPT101451,CUST1077,Sneha Iyer,Epigamia Greek Yogurt 90g,Dairy,2,831.03,2023-03-16,Delivered
ZPT101452,CUST2504,Anita Dubey,Mother Dairy Curd 400g,Dairy,1,923.98,2024-03-07,Delivered
ZPT101453,CUST4571,Nikhil Chopra,Saffola Gold Oil 1L,Oils,7,279.45,2024-05-24,Delivered
ZPT101454,CUST2602,Tarun Banerjee,Maggi Noodles 70g,Instant Food,10,558.03,2024-01-04,Delivered
ZPT101455,CUST3996,Farhan Qureshi,Britannia Bread 400g,Bakery,3,74.03,2024-02-07,Pending
ZPT101456,CUST3781,Preeti Trivedi,Aashirvaad Atta 5kg,Staples,4,709.03,2023-11-24,Cancelled
ZPT101457,CUST1240,Arjun Patel,Minute Maid Orange 1L,Juices,9,729.86,2023-12-24,Processing
ZPT101458,CUST3134,Tarun Banerjee,Kellogg's Corn Flakes 250g,Breakfast,7,769.49,2023-07-09,Delivered
ZPT101459,CUST4504,Deepak Mishra,Minute Maid Orange 1L,Juices,2,589.54,2024-10-29,Pending
ZPT101460,CUST4627,Neha Gupta,India Gate Basmati 1kg,Staples,5,474.64,2024-07-06,Delivered
ZPT101461,CUST2445,Nikhil Chopra,Fortune Sunflower Oil 1L,Oils,10,392.71,2023-10-18,Delivered
ZPT101462,CUST3762,Kiran Nair,Britannia Bread 400g,Bakery,10,729.33,2024-06-08,Pending
ZPT101463,CUST1169,Varun Saxena,Amul Milk 1L,Dairy,7,509.11,2023-09-14,Cancelled
ZPT101464,CUST3305,Kavya Nair,Sunfeast Dark Fantasy 75g,Biscuits,1,113.1,2024-05-15,Delivered
ZPT101465,CUST3200,Meera Thomas,Good Day Cashew 87g,Biscuits,2,326.03,2024-06-12,Delivered
ZPT101466,CUST1176,Swati Kulkarni,Sunfeast Dark Fantasy 75g,Biscuits,1,975.52,2024-02-02,Delivered
ZPT101467,CUST2475,Shreya Agarwal,Paper Boat Aam Panna 250ml,Juices,7,306.59,2024-06-03,Processing
ZPT101468,CUST2528,Shreya Agarwal,Dove Shampoo 180ml,Personal Care,10,971.31,2024-05-03,Returned
ZPT101469,CUST3548,Vijay Kumar,Good Day Cashew 87g,Biscuits,2,888.8,2024-05-10,Cancelled
ZPT101470,CUST4970,Swati Kulkarni,Bournvita 500g,Beverages,1,291.75,2023-08-07,Pending
ZPT101471,CUST3267,Rohan Verma,Maggi Noodles 70g,Instant Food,7,793.28,2023-06-04,Delivered
ZPT101472,CUST1229,Rahul Joshi,MTR Poha 500g,Breakfast,8,827.46,2023-06-28,Processing
ZPT101473,CUST3448,Aarav Shah,Tropicana Guava 1L,Juices,1,853.82,2023-06-15,Cancelled
ZPT101474,CUST1403,Rajesh Sinha,Real Fruit Juice 1L,Juices,1,117.9,2024-08-31,Pending
ZPT101475,CUST1674,Harsh Malhotra,Ariel Washing Powder 500g,Cleaning,10,507.46,2023-05-11,Delivered
ZPT101476,CUST3988,Aarav Shah,Mother Dairy Curd 400g,Dairy,7,737.07,2024-09-26,Delivered
ZPT101477,CUST4222,Vijay Kumar,Amul Butter 500g,Dairy,2,882.44,2024-06-17,Delivered
ZPT101478,CUST4194,Aarav Shah,Dove Shampoo 180ml,Personal Care,7,601.83,2024-10-14,Delivered
ZPT101479,CUST2870,Anita Dubey,Pilsbury Maida 1kg,Staples,2,271.18,2023-03-03,Returned
